faceID,file,graphic,person,situation,bg,shotangle,ID,facecounter,detect,obscured,lighting,headangle,glasses,visorhat,type,time.user.self,time.sys.self,time.elapsed,minX,maxX,minY,maxY,boxID,matchesManual,size,year,court,round,player1,country1,player2,country2,matchDraw,duplicates
90,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0011.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.244,0.004,2.934,428,506,36,128,1,FALSE,7176,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
91,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0012.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Microsoft,0.29,0.01,1.888,446,499,52,105,1,FALSE,2809,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
92,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0012.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Skybiometry,0.01,0,1.329,453.96,491.96,58.005,95.985,1,FALSE,1443.24,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
93,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0012.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.076,0.008,2.632,446,523,30,119,1,FALSE,6853,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
94,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0013.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
95,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0014.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
96,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0015.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
97,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0016.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
98,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0017.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
99,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0018.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
100,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0019.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
101,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0020.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
102,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0021.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
103,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0022.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
104,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0023.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
105,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0024.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
106,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0025.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
107,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0026.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.1,0,2.849,589,650,72,144,2,FALSE,4392,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
108,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0026.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.1,0,2.849,417,482,71,146,1,FALSE,4875,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
109,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0026.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Skybiometry,0.01,0,1.367,422,458,100.98,136.98,1,FALSE,1296,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
110,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0026.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Microsoft,0.28,0.02,2.463,416,457,98,139,1,FALSE,1681,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
111,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0026.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Animetrics,0.15,0.01,5.249,591,628,96,133,2,FALSE,1369,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
112,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0026.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Microsoft,0.28,0.02,2.463,588,628,93,133,2,FALSE,1600,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
113,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0027.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Skybiometry,0,0,1.297,483.04,515.04,96.9975,128.9925,1,FALSE,1023.84,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
114,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0027.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.068,0.008,2.957,478,540,68,141,1,FALSE,4526,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
115,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0027.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.068,0.008,2.957,599,662,73,147,3,FALSE,4662,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
116,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0028.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.092,0.008,2.689,392,466,67,153,1,FALSE,6364,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
117,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0028.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.092,0.008,2.689,666,736,76,157,2,FALSE,5670,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
118,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0029.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.092,0,3.031,286,369,36,132,1,FALSE,7968,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
119,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0029.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Microsoft,0.29,0.01,4.121,319,369,65,115,1,FALSE,2500,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
120,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0029.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Animetrics,0.16,0,5.109,306,376,50,120,1,FALSE,4900,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
121,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0029.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Skybiometry,0.01,0,1.334,322.56,363.52,64.5075,105.5025,1,FALSE,1679.1552,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
122,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0030.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.064,0,2.784,362,439,69,158,1,FALSE,6853,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
123,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0031.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Microsoft,0.29,0,2.752,381,428,105,152,1,FALSE,2209,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
124,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0031.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.064,0,2.631,357,432,69,156,1,FALSE,6525,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
125,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0032.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
126,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0033.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
127,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0034.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
128,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0035.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
129,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0036.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
130,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0037.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
131,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0038.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.072,0,2.799,357,406,91,148,1,FALSE,2793,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
132,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0038.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Skybiometry,0,0.02,1.358,364,396,110.0025,141.9975,1,FALSE,1023.84,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
133,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0039.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Skybiometry,0,0.01,1.312,511.96,545.96,64.98,99,1,FALSE,1156.68,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
134,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0039.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Microsoft,0.25,0.03,3.287,506,547,61,102,1,FALSE,1681,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
135,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0039.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Animetrics,0.16,0,4.669,500,556,51,107,1,FALSE,3136,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
136,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0039.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.072,0,3.193,502,565,38,111,1,FALSE,4599,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
137,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0040.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Microsoft,0.28,0.01,2.238,376,421,55,100,1,FALSE,2025,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
138,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0040.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Animetrics,0.13,0.02,5.297,367,430,42,105,1,FALSE,3969,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
139,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0040.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Skybiometry,0,0.01,1.35,384,420,58.995,94.995,1,FALSE,1296,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
140,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0040.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.068,0.004,2.573,372,442,28,109,1,FALSE,5670,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
141,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0041.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Skybiometry,0,0.01,1.298,376.04,414.04,66.015,103.995,1,FALSE,1443.24,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
142,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0041.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.068,0.004,2.679,371,439,43,121,1,FALSE,5304,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
143,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0041.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Microsoft,0.3,0,3.331,371,415,63,107,1,FALSE,1936,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
144,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0042.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
145,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0043.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
146,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0044.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
147,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0045.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
148,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0046.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
149,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0047.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.064,0.008,2.974,386,452,43,120,1,FALSE,5082,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
150,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0047.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Microsoft,0.32,0.01,2.213,383,419,73,109,1,FALSE,1296,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
151,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0047.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Skybiometry,0,0,1.308,386,418,74.0025,105.9975,1,FALSE,1023.84,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
152,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0048.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.068,0.004,2.857,436,498,65,137,1,FALSE,4464,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
153,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0049.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Skybiometry,0.01,0,1.28,389.52,432.56,64.485,107.505,1,FALSE,1851.5808,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
154,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0049.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.068,0,2.68,352,434,36,131,1,FALSE,7790,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
155,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0049.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Microsoft,0.35,0.03,2.33,388,435,65,112,1,FALSE,2209,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
156,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0050.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.068,0.004,2.749,361,435,68,153,1,FALSE,6290,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
157,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0051.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.072,0.004,2.557,369,441,105,188,1,FALSE,5976,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
158,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0052.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
159,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0053.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
160,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0054.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
161,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0055.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
162,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0056.png,0,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
163,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0057.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.056,0.016,2.577,525,587,64,136,1,FALSE,4464,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
164,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0057.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Skybiometry,0.01,0,1.506,522.04,556.04,89.01,123.03,1,FALSE,1156.68,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
165,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0057.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Microsoft,0.27,0.01,2.196,522,558,89,125,1,FALSE,1296,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
166,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0058.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Skybiometry,0,0.01,1.335,402.96,438.96,115.02,151.02,1,FALSE,1296,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
167,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0058.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Microsoft,0.28,0.01,2.567,400,438,113,151,1,FALSE,1444,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
168,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0058.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,Google,0.076,0,2.773,400,462,93,165,1,FALSE,4464,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
169,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0059.png,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
170,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0060.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
171,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0061.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
172,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0062.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
173,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0063.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
174,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0064.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
175,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0065.png,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
176,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0066.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
177,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0067.png,0,1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
178,2016_CT6_R01_EKulichkova_RUS_vs_APetkovic_GER_WS128_clip.0068.png,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Animetrics,0.13,0.02,5.455,339,380,92,133,1,FALSE,1681,2016,CT6,R01,EKulichkova,RUS,APetkovic,GER,WS128,FALSE
